id,path,source_folder,text_len_chars,text_len_tokens,npy_path,embedding_dim,embedding_dtype
6551f524f85693872ff8a014_20220325.json,/content/drive/MyDrive/TL_서울_기타/6551f524f85693872ff8a014_20220325.json,TL_서울_기타,755,128,/content/output/smalldata/TL_서울_기타/6551f524f85693872ff8a014_20220325.npy,768,float32
6551f524f85693872ff8a041_20220325.json,/content/drive/MyDrive/TL_서울_기타/6551f524f85693872ff8a041_20220325.json,TL_서울_기타,295,116,/content/output/smalldata/TL_서울_기타/6551f524f85693872ff8a041_20220325.npy,768,float32
6551f52f6c483454ca9418f0_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca9418f0_20220326.json,TL_서울_기타,531,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca9418f0_20220326.npy,768,float32
6551f52f6c483454ca9418fb_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca9418fb_20220326.json,TL_서울_기타,436,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca9418fb_20220326.npy,768,float32
6551f52f6c483454ca9418fd_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca9418fd_20220326.json,TL_서울_기타,627,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca9418fd_20220326.npy,768,float32
6551f52f6c483454ca941905_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941905_20220326.json,TL_서울_기타,464,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941905_20220326.npy,768,float32
6551f52f6c483454ca94190e_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca94190e_20220326.json,TL_서울_기타,236,102,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca94190e_20220326.npy,768,float32
6551f52f6c483454ca941911_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941911_20220326.json,TL_서울_기타,704,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941911_20220326.npy,768,float32
6551f52f6c483454ca941913_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941913_20220326.json,TL_서울_기타,431,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941913_20220326.npy,768,float32
6551f52f6c483454ca941919_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941919_20220326.json,TL_서울_기타,603,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941919_20220326.npy,768,float32
6551f52f6c483454ca941925_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941925_20220326.json,TL_서울_기타,465,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941925_20220326.npy,768,float32
6551f52f6c483454ca941930_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941930_20220326.json,TL_서울_기타,395,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941930_20220326.npy,768,float32
6551f52f6c483454ca941964_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941964_20220326.json,TL_서울_기타,383,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941964_20220326.npy,768,float32
6551f52f6c483454ca941970_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941970_20220326.json,TL_서울_기타,648,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941970_20220326.npy,768,float32
6551f52f6c483454ca941971_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca941971_20220326.json,TL_서울_기타,693,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca941971_20220326.npy,768,float32
6551f52f6c483454ca94197d_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca94197d_20220326.json,TL_서울_기타,379,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca94197d_20220326.npy,768,float32
6551f52f6c483454ca94198b_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca94198b_20220326.json,TL_서울_기타,304,115,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca94198b_20220326.npy,768,float32
6551f52f6c483454ca94198f_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca94198f_20220326.json,TL_서울_기타,475,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca94198f_20220326.npy,768,float32
6551f52f6c483454ca9419a7_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca9419a7_20220326.json,TL_서울_기타,306,124,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca9419a7_20220326.npy,768,float32
6551f52f6c483454ca9419ae_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca9419ae_20220326.json,TL_서울_기타,350,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca9419ae_20220326.npy,768,float32
6551f52f6c483454ca9419d6_20220326.json,/content/drive/MyDrive/TL_서울_기타/6551f52f6c483454ca9419d6_20220326.json,TL_서울_기타,356,128,/content/output/smalldata/TL_서울_기타/6551f52f6c483454ca9419d6_20220326.npy,768,float32
6551f5355ff94ff1cf46ffc9_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf46ffc9_20220327.json,TL_서울_기타,274,115,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf46ffc9_20220327.npy,768,float32
6551f5355ff94ff1cf46ffcc_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf46ffcc_20220327.json,TL_서울_기타,416,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf46ffcc_20220327.npy,768,float32
6551f5355ff94ff1cf46ffdf_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf46ffdf_20220327.json,TL_서울_기타,231,86,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf46ffdf_20220327.npy,768,float32
6551f5355ff94ff1cf46ffff_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf46ffff_20220327.json,TL_서울_기타,449,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf46ffff_20220327.npy,768,float32
6551f5355ff94ff1cf47000b_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf47000b_20220327.json,TL_서울_기타,549,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf47000b_20220327.npy,768,float32
6551f5355ff94ff1cf47001f_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf47001f_20220327.json,TL_서울_기타,575,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf47001f_20220327.npy,768,float32
6551f5355ff94ff1cf470034_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf470034_20220327.json,TL_서울_기타,657,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf470034_20220327.npy,768,float32
6551f5355ff94ff1cf47003a_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf47003a_20220327.json,TL_서울_기타,466,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf47003a_20220327.npy,768,float32
6551f5355ff94ff1cf47003d_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf47003d_20220327.json,TL_서울_기타,149,60,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf47003d_20220327.npy,768,float32
6551f5355ff94ff1cf47003f_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf47003f_20220327.json,TL_서울_기타,362,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf47003f_20220327.npy,768,float32
6551f5355ff94ff1cf470047_20220327.json,/content/drive/MyDrive/TL_서울_기타/6551f5355ff94ff1cf470047_20220327.json,TL_서울_기타,400,128,/content/output/smalldata/TL_서울_기타/6551f5355ff94ff1cf470047_20220327.npy,768,float32
6551f53cb8f0288d6c43c525_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c525_20220329.json,TL_서울_기타,626,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c525_20220329.npy,768,float32
6551f53cb8f0288d6c43c526_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c526_20220329.json,TL_서울_기타,637,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c526_20220329.npy,768,float32
6551f53cb8f0288d6c43c52a_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c52a_20220329.json,TL_서울_기타,319,106,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c52a_20220329.npy,768,float32
6551f53cb8f0288d6c43c531_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c531_20220329.json,TL_서울_기타,731,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c531_20220329.npy,768,float32
6551f53cb8f0288d6c43c53c_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c53c_20220329.json,TL_서울_기타,441,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c53c_20220329.npy,768,float32
6551f53cb8f0288d6c43c53f_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c53f_20220329.json,TL_서울_기타,174,69,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c53f_20220329.npy,768,float32
6551f53cb8f0288d6c43c552_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c552_20220329.json,TL_서울_기타,446,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c552_20220329.npy,768,float32
6551f53cb8f0288d6c43c571_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c571_20220329.json,TL_서울_기타,193,75,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c571_20220329.npy,768,float32
6551f53cb8f0288d6c43c572_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c572_20220329.json,TL_서울_기타,463,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c572_20220329.npy,768,float32
6551f53cb8f0288d6c43c57b_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c57b_20220329.json,TL_서울_기타,609,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c57b_20220329.npy,768,float32
6551f53cb8f0288d6c43c57f_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c57f_20220329.json,TL_서울_기타,1096,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c57f_20220329.npy,768,float32
6551f53cb8f0288d6c43c5b6_20220329.json,/content/drive/MyDrive/TL_서울_기타/6551f53cb8f0288d6c43c5b6_20220329.json,TL_서울_기타,405,128,/content/output/smalldata/TL_서울_기타/6551f53cb8f0288d6c43c5b6_20220329.npy,768,float32
6551f547cb4193642ab2c83f_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c83f_20220330.json,TL_서울_기타,225,85,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c83f_20220330.npy,768,float32
6551f547cb4193642ab2c846_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c846_20220330.json,TL_서울_기타,608,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c846_20220330.npy,768,float32
6551f547cb4193642ab2c849_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c849_20220330.json,TL_서울_기타,656,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c849_20220330.npy,768,float32
6551f547cb4193642ab2c856_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c856_20220330.json,TL_서울_기타,929,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c856_20220330.npy,768,float32
6551f547cb4193642ab2c85a_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c85a_20220330.json,TL_서울_기타,318,119,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c85a_20220330.npy,768,float32
6551f547cb4193642ab2c85e_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c85e_20220330.json,TL_서울_기타,744,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c85e_20220330.npy,768,float32
6551f547cb4193642ab2c860_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c860_20220330.json,TL_서울_기타,550,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c860_20220330.npy,768,float32
6551f547cb4193642ab2c88b_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c88b_20220330.json,TL_서울_기타,409,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c88b_20220330.npy,768,float32
6551f547cb4193642ab2c88f_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c88f_20220330.json,TL_서울_기타,441,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c88f_20220330.npy,768,float32
6551f547cb4193642ab2c891_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c891_20220330.json,TL_서울_기타,415,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c891_20220330.npy,768,float32
6551f547cb4193642ab2c8a8_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c8a8_20220330.json,TL_서울_기타,829,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c8a8_20220330.npy,768,float32
6551f547cb4193642ab2c8aa_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c8aa_20220330.json,TL_서울_기타,493,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c8aa_20220330.npy,768,float32
6551f547cb4193642ab2c8ac_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c8ac_20220330.json,TL_서울_기타,622,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c8ac_20220330.npy,768,float32
6551f547cb4193642ab2c8ae_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c8ae_20220330.json,TL_서울_기타,348,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c8ae_20220330.npy,768,float32
6551f547cb4193642ab2c8b6_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c8b6_20220330.json,TL_서울_기타,565,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c8b6_20220330.npy,768,float32
6551f547cb4193642ab2c8c7_20220330.json,/content/drive/MyDrive/TL_서울_기타/6551f547cb4193642ab2c8c7_20220330.json,TL_서울_기타,567,128,/content/output/smalldata/TL_서울_기타/6551f547cb4193642ab2c8c7_20220330.npy,768,float32
6551f555ffe145be5c134475_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c134475_20220408.json,TL_서울_기타,685,128,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c134475_20220408.npy,768,float32
6551f555ffe145be5c134478_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c134478_20220408.json,TL_서울_기타,328,128,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c134478_20220408.npy,768,float32
6551f555ffe145be5c134479_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c134479_20220408.json,TL_서울_기타,117,41,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c134479_20220408.npy,768,float32
6551f555ffe145be5c134484_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c134484_20220408.json,TL_서울_기타,526,128,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c134484_20220408.npy,768,float32
6551f555ffe145be5c13448d_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c13448d_20220408.json,TL_서울_기타,217,89,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c13448d_20220408.npy,768,float32
6551f555ffe145be5c1344ba_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344ba_20220408.json,TL_서울_기타,259,93,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344ba_20220408.npy,768,float32
6551f555ffe145be5c1344bb_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344bb_20220408.json,TL_서울_기타,227,87,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344bb_20220408.npy,768,float32
6551f555ffe145be5c1344bd_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344bd_20220408.json,TL_서울_기타,542,128,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344bd_20220408.npy,768,float32
6551f555ffe145be5c1344df_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344df_20220408.json,TL_서울_기타,314,122,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344df_20220408.npy,768,float32
6551f555ffe145be5c1344f4_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344f4_20220408.json,TL_서울_기타,642,128,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344f4_20220408.npy,768,float32
6551f555ffe145be5c1344f8_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344f8_20220408.json,TL_서울_기타,284,113,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344f8_20220408.npy,768,float32
6551f555ffe145be5c1344fa_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344fa_20220408.json,TL_서울_기타,437,128,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344fa_20220408.npy,768,float32
6551f555ffe145be5c1344fe_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c1344fe_20220408.json,TL_서울_기타,307,116,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c1344fe_20220408.npy,768,float32
6551f555ffe145be5c134514_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c134514_20220408.json,TL_서울_기타,712,128,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c134514_20220408.npy,768,float32
6551f555ffe145be5c13451d_20220408.json,/content/drive/MyDrive/TL_서울_기타/6551f555ffe145be5c13451d_20220408.json,TL_서울_기타,308,127,/content/output/smalldata/TL_서울_기타/6551f555ffe145be5c13451d_20220408.npy,768,float32
6551f560d38d1549e1a1c177_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c177_20220413.json,TL_서울_기타,266,108,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c177_20220413.npy,768,float32
6551f560d38d1549e1a1c17f_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c17f_20220413.json,TL_서울_기타,444,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c17f_20220413.npy,768,float32
6551f560d38d1549e1a1c188_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c188_20220413.json,TL_서울_기타,412,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c188_20220413.npy,768,float32
6551f560d38d1549e1a1c1b0_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1b0_20220413.json,TL_서울_기타,288,114,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1b0_20220413.npy,768,float32
6551f560d38d1549e1a1c1b7_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1b7_20220413.json,TL_서울_기타,1098,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1b7_20220413.npy,768,float32
6551f560d38d1549e1a1c1bd_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1bd_20220413.json,TL_서울_기타,266,106,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1bd_20220413.npy,768,float32
6551f560d38d1549e1a1c1c6_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1c6_20220413.json,TL_서울_기타,267,105,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1c6_20220413.npy,768,float32
6551f560d38d1549e1a1c1dc_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1dc_20220413.json,TL_서울_기타,446,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1dc_20220413.npy,768,float32
6551f560d38d1549e1a1c1dd_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1dd_20220413.json,TL_서울_기타,717,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1dd_20220413.npy,768,float32
6551f560d38d1549e1a1c1f0_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1f0_20220413.json,TL_서울_기타,273,108,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1f0_20220413.npy,768,float32
6551f560d38d1549e1a1c1f8_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c1f8_20220413.json,TL_서울_기타,248,98,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c1f8_20220413.npy,768,float32
6551f560d38d1549e1a1c206_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c206_20220413.json,TL_서울_기타,307,124,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c206_20220413.npy,768,float32
6551f560d38d1549e1a1c209_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c209_20220413.json,TL_서울_기타,563,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c209_20220413.npy,768,float32
6551f560d38d1549e1a1c214_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c214_20220413.json,TL_서울_기타,637,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c214_20220413.npy,768,float32
6551f560d38d1549e1a1c227_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c227_20220413.json,TL_서울_기타,225,97,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c227_20220413.npy,768,float32
6551f560d38d1549e1a1c22d_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c22d_20220413.json,TL_서울_기타,682,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c22d_20220413.npy,768,float32
6551f560d38d1549e1a1c22e_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c22e_20220413.json,TL_서울_기타,489,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c22e_20220413.npy,768,float32
6551f560d38d1549e1a1c22f_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c22f_20220413.json,TL_서울_기타,498,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c22f_20220413.npy,768,float32
6551f560d38d1549e1a1c233_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c233_20220413.json,TL_서울_기타,658,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c233_20220413.npy,768,float32
6551f560d38d1549e1a1c238_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c238_20220413.json,TL_서울_기타,1038,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c238_20220413.npy,768,float32
6551f560d38d1549e1a1c23b_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c23b_20220413.json,TL_서울_기타,620,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c23b_20220413.npy,768,float32
6551f560d38d1549e1a1c23d_20220413.json,/content/drive/MyDrive/TL_서울_기타/6551f560d38d1549e1a1c23d_20220413.json,TL_서울_기타,361,128,/content/output/smalldata/TL_서울_기타/6551f560d38d1549e1a1c23d_20220413.npy,768,float32
6551f565cf0f0e39fdaaeac8_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeac8_20220415.json,TL_서울_기타,629,128,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeac8_20220415.npy,768,float32
6551f565cf0f0e39fdaaeacb_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeacb_20220415.json,TL_서울_기타,393,128,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeacb_20220415.npy,768,float32
6551f565cf0f0e39fdaaeace_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeace_20220415.json,TL_서울_기타,145,56,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeace_20220415.npy,768,float32
6551f565cf0f0e39fdaaeae1_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeae1_20220415.json,TL_서울_기타,514,128,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeae1_20220415.npy,768,float32
6551f565cf0f0e39fdaaeaea_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeaea_20220415.json,TL_서울_기타,395,128,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeaea_20220415.npy,768,float32
6551f565cf0f0e39fdaaeb0d_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeb0d_20220415.json,TL_서울_기타,302,116,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeb0d_20220415.npy,768,float32
6551f565cf0f0e39fdaaeb1e_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeb1e_20220415.json,TL_서울_기타,810,128,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeb1e_20220415.npy,768,float32
6551f565cf0f0e39fdaaeb27_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeb27_20220415.json,TL_서울_기타,742,128,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeb27_20220415.npy,768,float32
6551f565cf0f0e39fdaaeb49_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeb49_20220415.json,TL_서울_기타,291,115,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeb49_20220415.npy,768,float32
6551f565cf0f0e39fdaaeb7c_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeb7c_20220415.json,TL_서울_기타,385,128,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeb7c_20220415.npy,768,float32
6551f565cf0f0e39fdaaeb8c_20220415.json,/content/drive/MyDrive/TL_서울_기타/6551f565cf0f0e39fdaaeb8c_20220415.json,TL_서울_기타,292,123,/content/output/smalldata/TL_서울_기타/6551f565cf0f0e39fdaaeb8c_20220415.npy,768,float32
6551f56a03c86ab1fbb5afa6_20220416.json,/content/drive/MyDrive/TL_서울_기타/6551f56a03c86ab1fbb5afa6_20220416.json,TL_서울_기타,556,128,/content/output/smalldata/TL_서울_기타/6551f56a03c86ab1fbb5afa6_20220416.npy,768,float32
6551f56a03c86ab1fbb5afb5_20220416.json,/content/drive/MyDrive/TL_서울_기타/6551f56a03c86ab1fbb5afb5_20220416.json,TL_서울_기타,481,128,/content/output/smalldata/TL_서울_기타/6551f56a03c86ab1fbb5afb5_20220416.npy,768,float32
